GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
 "02000","Alaska",8,SAGDP3N,11,"23","  Construction ","Thousands of dollars",9283,9901,10329,10429,11717,12813,14229,14287,12913,12533,12063,11355,13925,15160,16040,15389,15181,17131,13607,12364,12183,12732,13279,-237783,-124567,13696,15609
 "02000","Alaska",8,SAGDP3N,12,"31-33","  Manufacturing ","Thousands of dollars",26827,29102,29431,29422,29274,26703,29241,29510,28848,31295,33311,29604,34987,39744,47924,48432,55092,54053,44918,47007,48435,47638,51265,-19421,-3809,54476,58190
 "02000","Alaska",8,SAGDP3N,13,"321,327-339","   Durable goods manufacturing ","Thousands of dollars",3172,3635,3718,3789,3056,2981,3312,3214,3084,3092,3434,3521,4447,4542,4768,5137,5457,5419,4468,3862,4089,4174,4530,-36045,-11151,5270,5605
 "02000","Alaska",8,SAGDP3N,14,"321","    Wood product manufacturing ","Thousands of dollars",468,596,526,458,434,278,243,265,236,286,378,406,450,340,245,763,757,794,654,565,472,360,332,-1215,-1387,259,298
 "02000","Alaska",8,SAGDP3N,15,"327","    Nonmetallic mineral product manufacturing ","Thousands of dollars",622,652,768,795,815,804,971,856,785,732,719,693,960,986,952,897,860,916,734,692,718,699,662,594,-56,761,825
 "02000","Alaska",8,SAGDP3N,16,"331","    Primary metal manufacturing ","Thousands of dollars",134,159,173,192,81,71,90,103,71,64,116,116,133,137,171,111,83,94,64,56,53,51,61,82,57,138,211
 "02000","Alaska",8,SAGDP3N,17,"332","    Fabricated metal product manufacturing ","Thousands of dollars",503,503,510,559,477,485,546,548,506,520,563,597,752,737,971,1026,1087,903,682,567,567,592,700,-3848,-2138,657,742
 "02000","Alaska",8,SAGDP3N,18,"333","    Machinery manufacturing ","Thousands of dollars",257,336,327,345,175,219,199,163,163,162,166,187,252,245,271,253,249,261,256,204,221,187,216,-14146,-1108,226,247
 "02000","Alaska",8,SAGDP3N,19,"334","    Computer and electronic product manufacturing ","Thousands of dollars",340,441,430,463,273,274,306,288,314,314,338,343,454,459,523,533,591,580,381,334,365,444,533,-4917,-174,597,686
 "02000","Alaska",8,SAGDP3N,20,"335","    Electrical equipment, appliance, and component manufacturing ","Thousands of dollars",73,70,57,59,42,36,45,55,50,65,68,50,48,24,22,22,35,28,23,21,22,22,18,-903,-912,19,23
 "02000","Alaska",8,SAGDP3N,21,"3361-3363","    Motor vehicles, bodies and trailers, and parts manufacturing ","Thousands of dollars",204,264,252,229,128,127,136,144,153,148,150,148,181,217,220,222,225,250,224,178,175,158,175,123,-143,115,109
 "02000","Alaska",8,SAGDP3N,22,"3364-3466,3369","    Other transportation equipment manufacturing ","Thousands of dollars",309,337,378,396,339,377,410,424,460,451,575,627,815,978,963,946,971,881,840,957,1201,1341,1484,-4436,-1318,2144,2052
 "02000","Alaska",8,SAGDP3N,23,"337","    Furniture and related product manufacturing ","Thousands of dollars",61,63,68,66,61,66,81,89,86,90,92,82,98,99,109,98,101,95,85,79,70,64,73,-711,-1204,82,104
 "02000","Alaska",8,SAGDP3N,24,"339","    Miscellaneous manufacturing ","Thousands of dollars",202,215,227,228,232,244,285,279,260,260,270,272,304,320,323,264,498,617,525,208,224,256,275,-6668,-2769,271,308
 "02000","Alaska",8,SAGDP3N,25,"311-316,322-326","   Nondurable goods manufacturing ","Thousands of dollars",23655,25466,25714,25633,26217,23722,25929,26296,25764,28203,29877,26083,30540,35202,43156,43295,49635,48634,40450,43145,44346,43464,46735,16624,7342,49207,52585
 "02000","Alaska",8,SAGDP3N,26,"311-312","    Food and beverage and tobacco product manufacturing ","Thousands of dollars",15791,15846,17411,17285,17304,15162,17510,18140,18125,19623,21725,17095,21766,26115,30478,32563,36649,34803,29208,31730,32419,31503,34361,5744,-3150,33478,36309
 "02000","Alaska",8,SAGDP3N,27,"313-314","    Textile mills and textile product mills ","Thousands of dollars",128,160,199,188,56,78,78,96,106,106,106,100,130,128,149,140,139,144,93,89,99,100,65,-447,-195,80,92
 "02000","Alaska",8,SAGDP3N,28,"315-316","    Apparel, leather, and allied product manufacturing ","Thousands of dollars",36,52,53,55,15,14,19,16,19,13,11,11,12,12,12,14,17,19,18,21,21,20,22,-1068,-395,41,45
 "02000","Alaska",8,SAGDP3N,29,"322","    Paper manufacturing ","Thousands of dollars",1083,442,375,300,83,64,62,60,48,56,54,47,51,59,63,47,33,32,25,21,18,17,20,-61,-76,23,29
 "02000","Alaska",8,SAGDP3N,30,"323","    Printing and related support activities ","Thousands of dollars",326,345,387,395,349,344,356,326,279,281,283,281,340,343,400,372,350,342,242,253,262,271,280,-689,-1195,274,299
 "02000","Alaska",8,SAGDP3N,31,"324","    Petroleum and coal products manufacturing ","Thousands of dollars",5183,7398,5961,6232,6572,6264,6128,6070,5699,6779,6433,7608,7609,7871,11368,9498,11765,12607,10216,10396,10685,10727,11242,12673,12136,14597,15056
 "02000","Alaska",8,SAGDP3N,32,"325","    Chemical manufacturing ","Thousands of dollars",971,1076,1179,1032,1683,1644,1623,1435,1344,1187,1088,756,382,435,474,471,493,501,503,477,705,704,638,400,285,602,641
 "02000","Alaska",8,SAGDP3N,33,"326","    Plastics and rubber products manufacturing ","Thousands of dollars",137,146,148,147,156,152,153,153,145,159,178,183,250,239,213,189,188,186,145,158,135,123,107,72,-68,111,115
 "02000","Alaska",8,SAGDP3N,34,"42","  Wholesale trade ","Thousands of dollars",290980,304791,338483,356166,296896,291520,294149,327175,349095,387198,419404,436481,366012,437077,451903,445459,475123,484527,468119,489077,494705,551285,672434,570275,701402,762398,670953
 "02000","Alaska",8,SAGDP3N,35,"44-45","  Retail trade ","Thousands of dollars",48490,41738,43907,47728,49098,54067,55882,53096,64782,65443,85607,96072,104458,118936,108224,99725,101187,126640,154631,179379,198842,218754,233493,149853,190884,298869,309182
 "02000","Alaska",8,SAGDP3N,36,"48-49","  Transportation and warehousing ","Thousands of dollars",289074,304519,318688,373801,283411,344624,325930,398949,391073,366629,409200,459980,464619,477030,486936,493433,550433,540024,552009,594406,652314,691094,721549,485980,584304,832653,862894
 "02000","Alaska",8,SAGDP3N,37,"481","   Air transportation ","Thousands of dollars",83678,96756,104347,111009,54529,122082,102141,139875,131139,111293,141350,139422,144442,129157,122603,131424,151693,149967,159575,172976,194486,211951,225951,51285,96161,282619,289850
 "02000","Alaska",8,SAGDP3N,38,"482","   Rail transportation ","Thousands of dollars",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 "02000","Alaska",8,SAGDP3N,39,"483","   Water transportation ","Thousands of dollars",5646,6338,8491,9276,5348,2913,4229,-2692,-500,-2394,-1329,2221,-467,3591,6112,2009,8392,11560,8719,8067,12017,13112,15511,10252,3516,17641,17963
 "02000","Alaska",8,SAGDP3N,40,"484","   Truck transportation ","Thousands of dollars",4081,4162,4212,4233,4531,5191,5527,5719,6741,8230,8356,8042,9483,10614,10705,9734,9527,9410,8005,7237,7268,7380,7747,-1775,2202,7972,8864
 "02000","Alaska",8,SAGDP3N,41,"485","   Transit and ground passenger transportation ","Thousands of dollars",2318,2382,2824,2886,2329,2260,2232,2083,1792,1809,1852,1732,2300,2528,2562,2392,2328,2135,1686,1523,1618,1543,1751,-3755,-6577,1872,2052
 "02000","Alaska",8,SAGDP3N,42,"486","   Pipeline transportation ","Thousands of dollars",180293,181450,184520,232379,203607,198775,198329,240940,239363,235162,250335,299939,297759,319545,331626,335369,367038,355842,366091,395866,427746,447755,461158,468538,496241,513020,533520
 "02000","Alaska",8,SAGDP3N,43,"487-488,492","   Other transportation and support activities ","Thousands of dollars",12779,12972,13920,13748,12839,13227,13157,12723,12263,12278,8366,8331,10750,11184,12860,11987,10966,10583,7571,8398,8854,9028,9130,-27664,-3931,9343,10437
 "02000","Alaska",8,SAGDP3N,44,"493","   Warehousing and storage ","Thousands of dollars",278,459,375,271,228,175,315,300,275,251,270,293,352,410,468,517,489,527,361,339,326,325,300,-10902,-3307,187,208
 "02000","Alaska",8,SAGDP3N,45,"51","  Information ","Thousands of dollars",35581,34349,34354,39059,38820,41139,40909,38572,36453,28721,17585,19364,19208,19613,19064,17713,17661,21585,18057,18150,20610,19370,24390,-12520,16084,22897,23980
 "02000","Alaska",8,SAGDP3N,46,"511","   Publishing industries (except Internet) ","Thousands of dollars",491,545,547,536,1137,1281,1449,1378,1177,1168,1129,1044,1203,1111,1258,980,922,1498,1072,1069,1025,820,764,-7935,87,741,798
 "02000","Alaska",8,SAGDP3N,47,"512","   Motion picture and sound recording industries ","Thousands of dollars",1148,1386,1277,1352,1682,1817,1977,1748,1506,1458,1556,2875,3288,3628,3208,2781,3189,2962,2950,3187,3184,2650,2380,432,412,1361,1962
 "02000","Alaska",8,SAGDP3N,48,"515,517","   Broadcasting (except Internet) and telecommunications ","Thousands of dollars",33769,32242,32345,37000,35789,37767,37145,35149,33532,25805,14632,15179,14482,14610,14288,13668,13274,16797,13822,13641,16155,15608,20920,-4479,15998,20407,20767
 "02000","Alaska",8,SAGDP3N,49,"518-519","   Data processing, hosting, and other information services ","Thousands of dollars",173,177,184,170,211,275,338,297,239,290,268,267,234,263,309,285,277,327,214,253,246,292,326,-537,-413,388,452
 "02000","Alaska",8,SAGDP3N,50,"52,53","  Finance, insurance, real estate, rental, and leasing ","Thousands of dollars",276682,276020,280790,293657,302472,323767,333912,346721,350943,380120,414146,405475,452884,476180,540672,547098,561718,695237,540355,553614,554105,568571,577026,488253,490847,569596,600093
 "02000","Alaska",8,SAGDP3N,51,"52","   Finance and insurance ","Thousands of dollars",60988,69297,63751,65251,54107,58117,66131,72136,74491,74507,79932,78429,78500,76614,83236,87641,92557,97225,99352,96127,88777,97409,107590,87583,78785,94300,103169
 "02000","Alaska",8,SAGDP3N,52,"521-522","    Monetary Authorities- central bank, credit intermediation, and related services ","Thousands of dollars",10506,11689,12328,12805,13210,13597,15099,15461,15853,16096,16971,16542,19266,19950,20798,19676,19803,20835,18382,17187,17879,17390,17146,13790,11349,16175,16108
 "02000","Alaska",8,SAGDP3N,53,"523","    Securities, commodity contracts, and other financial investments and related activities ","Thousands of dollars",7739,8537,7862,8007,2321,1368,1159,1129,1209,2040,2178,2309,2345,2479,2450,2202,2280,2464,2410,2632,2819,3617,3870,-21,3550,4113,4357
 "02000","Alaska",8,SAGDP3N,54,"524","    Insurance carriers and related activities ","Thousands of dollars",32867,39020,32601,33112,35578,41088,48021,54404,56231,55358,58147,57084,56337,53634,59404,65284,69178,73013,77989,75974,67798,76180,86334,73514,63820,73603,82307
 "02000","Alaska",8,SAGDP3N,55,"525","    Funds, trusts, and other financial vehicles ","Thousands of dollars",9876,10051,10960,11327,2998,2064,1852,1142,1198,1013,2637,2494,553,551,584,479,1297,914,570,333,282,222,240,300,66,409,397
 "02000","Alaska",8,SAGDP3N,56,"53","   Real estate and rental and leasing ","Thousands of dollars",215694,206722,217039,228406,248365,265649,267781,274585,276453,305613,334213,327047,374384,399566,457437,459457,469161,598011,441003,457487,465328,471162,469436,400670,412062,475296,496924
 "02000","Alaska",8,SAGDP3N,57,"531","    Real estate ","Thousands of dollars",208687,199469,208416,218324,237899,254365,255192,262067,262960,291405,318647,310909,354859,378787,436638,439135,448062,574849,421043,437888,445390,450909,448036,401952,404984,455905,476109
 "02000","Alaska",8,SAGDP3N,58,"532-533","    Rental and leasing services and lessors of nonfinancial intangible assets ","Thousands of dollars",7007,7253,8623,10082,10466,11284,12589,12518,13493,14208,15567,16138,19525,20779,20798,20322,21099,23162,19960,19599,19938,20253,21400,-1282,7078,19391,20815
 "02000","Alaska",8,SAGDP3N,59,"54,55,56","  Professional and business services ","Thousands of dollars",12986,13613,15705,16541,19634,19444,18492,17634,15452,16328,17212,17073,22523,24532,28110,26940,25973,26374,19646,19523,20352,19947,21111,-247881,-67679,20219,22827
 "02000","Alaska",8,SAGDP3N,60,"54","   Professional, scientific, and technical services ","Thousands of dollars",3265,3710,4457,4630,7339,7754,8154,7876,6744,6802,7299,7280,9704,10656,12575,11878,11824,12454,8673,8169,8487,8365,8956,-154177,-46909,8358,9525
 "02000","Alaska",8,SAGDP3N,61,"5411","    Legal services ","Thousands of dollars",199,190,211,208,565,591,565,561,449,430,436,415,479,515,564,500,451,433,332,318,333,321,392,-10227,-8042,392,438
 "02000","Alaska",8,SAGDP3N,62,"5415","    Computer systems design and related services ","Thousands of dollars",304,369,436,444,495,587,611,604,461,418,391,378,551,603,582,489,480,518,376,381,418,407,497,-19452,-2723,503,564
 "02000","Alaska",8,SAGDP3N,63,"5412-5414,5416-5419","    Miscellaneous professional, scientific, and technical services ","Thousands of dollars",2762,3151,3811,3978,6280,6576,6978,6711,5834,5954,6472,6487,8674,9538,11429,10888,10893,11503,7965,7470,7736,7637,8067,-124498,-36144,7463,8523
 "02000","Alaska",8,SAGDP3N,64,"55","   Management of companies and enterprises ","Thousands of dollars",4804,4711,5416,5686,5829,4935,3944,3755,3082,3822,3747,3834,4873,5139,5662,5218,4845,4571,3486,3599,3753,3751,4017,-16331,676,4377,4846
 "02000","Alaska",8,SAGDP3N,65,"56","   Administrative and support and waste management and remediation services ","Thousands of dollars",4917,5192,5832,6225,6466,6755,6393,6003,5626,5703,6166,5960,7946,8738,9873,9844,9304,9349,7487,7755,8112,7830,8138,-77372,-21446,7483,8456
 "02000","Alaska",8,SAGDP3N,66,"561","    Administrative and support services ","Thousands of dollars",1898,1875,2183,2224,2570,2627,2668,2682,2168,2292,2389,2379,3124,3181,3542,3328,3498,3736,2913,2916,3098,3128,3432,-72986,-22274,3468,4006
 "02000","Alaska",8,SAGDP3N,67,"562","    Waste management and remediation services ","Thousands of dollars",3019,3318,3648,4001,3896,4128,3725,3320,3458,3411,3778,3581,4821,5557,6331,6517,5806,5613,4575,4839,5014,4702,4706,-4387,828,4015,4450
 "02000","Alaska",8,SAGDP3N,68,"61,62","  Educational services, health care, and social assistance ","Thousands of dollars",15527,16607,19050,20974,25943,26473,28295,28196,24481,25995,27292,25782,31488,33351,28128,31812,30574,31412,25120,31214,37061,40463,42827,-299488,-179925,-3256,25705
 "02000","Alaska",8,SAGDP3N,69,"61","   Educational services ","Thousands of dollars",3365,3672,4229,4384,3663,3823,3796,3551,3133,3495,3510,3383,3869,4220,4742,4401,4419,4254,3570,3993,4022,4132,4392,-20977,-4787,5066,5479
 "02000","Alaska",8,SAGDP3N,70,"62","   Health care and social assistance ","Thousands of dollars",12162,12936,14820,16590,22280,22650,24499,24645,21348,22500,23782,22399,27619,29131,23386,27411,26155,27158,21550,27221,33039,36331,38435,-278511,-175138,-8322,20225
 "02000","Alaska",8,SAGDP3N,71,"621","    Ambulatory health care services ","Thousands of dollars",5928,6289,7092,7898,6760,7136,7900,8009,6713,6971,7071,6531,7776,8569,10098,9753,9878,10373,7969,8996,9929,10618,11199,-251311,-136612,-7744,10271
 "02000","Alaska",8,SAGDP3N,72,"622","    Hospitals ","Thousands of dollars",4464,4718,5415,6242,11875,11695,12233,12122,10772,11601,12798,11981,14866,14652,5784,10197,8707,9529,8530,12772,17401,20141,21544,-6224,3564,15825,24495
 "02000","Alaska",8,SAGDP3N,73,"623","    Nursing and residential care facilities ","Thousands of dollars",602,695,865,969,1762,1799,2139,2101,1993,1990,1999,2005,2563,3224,4331,4571,4681,4648,3239,3495,3759,3617,3691,-4294,-4503,3524,4575
 "02000","Alaska",8,SAGDP3N,74,"624","    Social assistance ","Thousands of dollars",1168,1234,1449,1481,1883,2021,2227,2412,1869,1939,1914,1882,2413,2685,3173,2890,2889,2608,1813,1958,1951,1955,2001,-16683,-37588,-19928,-19115
 "02000","Alaska",8,SAGDP3N,75,"71,72","  Arts, entertainment, recreation, accommodation, and food services ","Thousands of dollars",27805,24065,26498,29624,32504,34694,34876,33027,34050,34287,42226,54825,62345,58872,56584,52900,54452,57805,49405,51997,60003,65321,73564,-72604,-199317,83697,91962
 "02000","Alaska",8,SAGDP3N,76,"71","   Arts, entertainment, and recreation ","Thousands of dollars",3440,3534,3717,4210,5040,5313,5470,5498,5448,5505,6448,13028,13571,12996,13588,13321,13329,14333,12192,13780,15920,17461,19795,-3774,-3366,26519,31245
 "02000","Alaska",8,SAGDP3N,77,"711-712","    Performing arts, spectator sports, museums, and related activities ","Thousands of dollars",944,1271,1384,1519,2125,2226,2165,2086,2055,2036,2438,6108,5647,5597,5542,5102,5129,5424,4680,4976,4819,4329,4021,-43,-7305,1200,3526
 "02000","Alaska",8,SAGDP3N,78,"713","    Amusement, gambling, and recreation industries ","Thousands of dollars",2495,2262,2333,2691,2915,3087,3304,3412,3393,3469,4010,6919,7924,7399,8046,8219,8200,8910,7512,8804,11101,13132,15775,-3731,3939,25320,27719
 "02000","Alaska",8,SAGDP3N,79,"72","   Accommodation and food services ","Thousands of dollars",24365,20531,22781,25414,27464,29381,29406,27529,28602,28782,35779,41798,48774,45875,42996,39578,41124,43472,37214,38216,44083,47859,53769,-68830,-195951,57178,60717
 "02000","Alaska",8,SAGDP3N,80,"721","    Accommodation ","Thousands of dollars",13461,11211,12792,13451,15286,16459,16786,16055,16142,16849,19810,22344,26219,25320,24729,22985,23619,26030,21298,22519,26315,28363,31327,-3798,-28742,35660,37718
 "02000","Alaska",8,SAGDP3N,81,"722","    Food services and drinking places ","Thousands of dollars",10905,9319,9989,11963,12178,12923,12620,11474,12460,11933,15968,19454,22555,20555,18266,16594,17505,17443,15916,15697,17768,19497,22442,-65031,-167209,21518,22999
 "02000","Alaska",8,SAGDP3N,82,"81","  Other services (except government and government enterprises) ","Thousands of dollars",9083,9197,10706,10910,11310,11528,12191,11766,10297,10692,10913,10141,12582,13629,15414,14562,14595,15094,11140,12019,13304,13356,13834,-50061,-31293,15626,17434
 "02000","Alaska",8,SAGDP3N,83,"92"," Government and government enterprises ","Thousands of dollars",-33422,-25715,-26287,-27704,-30042,-37064,-39699,-41739,-46508,-49445,-52340,-50656,-58938,-63512,-63192,-56350,-55532,-71692,-68067,-64501,-53611,-54802,-53385,-97140,-116659,-147626,-113453
 "02000","Alaska",8,SAGDP3N,84,"...","  Federal civilian ","Thousands of dollars",-22,-31,-24,-20,-49,-47,-46,-47,-45,-31,-27,-31,-40,-31,-45,-53,-73,-86,-68,-62,-57,-63,-77,-74,-84,-102,-70
 "02000","Alaska",8,SAGDP3N,85,"...","  Military ","Thousands of dollars",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 "02000","Alaska",8,SAGDP3N,86,"...","  State and local ","Thousands of dollars",-33400,-25685,-26263,-27684,-29992,-37016,-39653,-41692,-46463,-49414,-52314,-50625,-58898,-63481,-63147,-56297,-55459,-71606,-68000,-64439,-53554,-54739,-53308,-97066,-116575,-147524,-113383
 "02000","Alaska",8,SAGDP3N,87,"11,21","Natural resources and mining ","Thousands of dollars",1354163,867479,779371,1209231,1155842,891415,1003382,1105570,1435613,1739148,3310334,8431968,2985865,4005377,5416242,5897658,6320576,3403787,936517,1172012,1505328,1952493,1660483,1281168,1448577,2083216,1839910
 "02000","Alaska",8,SAGDP3N,88,"42,44-45","Trade ","Thousands of dollars",339470,346529,382389,403895,345994,345587,350031,380271,413877,452642,505011,532553,470469,556013,560127,545183,576310,611167,622750,668457,693548,770040,905926,720128,892287,1061267,980135
 "02000","Alaska",8,SAGDP3N,89,"22,48-49","Transportation and utilities ","Thousands of dollars",326533,342757,358604,417555,323989,388939,373409,443877,432589,408816,453502,506345,521460,545750,571220,575975,634467,626281,617298,664454,737808,787324,823671,586651,691683,955262,990935
 "02000","Alaska",8,SAGDP3N,90,"31-33,51","Manufacturing and information ","Thousands of dollars",62408,63451,63785,68480,68093,67843,70150,68082,65302,60016,50896,48968,54195,59356,66988,66145,72754,75637,62976,65157,69046,67008,75654,-31941,12275,77373,82169
 "02000","Alaska",8,SAGDP3N,91,"...","Private goods-producing industries 2/","Thousands of dollars",1390273,906482,819132,1249081,1196832,930931,1046853,1149367,1477375,1782976,3355708,8472927,3034777,4060281,5480206,5961480,6390849,3474971,995042,1231383,1565946,2012863,1725026,1023964,1320201,2151388,1913709
 "02000","Alaska",8,SAGDP3N,92,"...","Private services-providing industries 3/","Thousands of dollars",1043667,1063137,1128096,1232213,1100665,1191572,1192115,1300064,1318144,1357600,1487888,1571560,1592960,1727940,1819319,1812182,1915751,2084956,1903770,2019427,2136789,2284390,2482349,1112480,1612687,2725307,2753070
"Note: See the included footnote file."
"SAGDP3N: Taxes on production and imports less subsidies 1."
"Last updated: September 27, 2024-- new statistics for 2023; revised statistics for 2019-2022."
"U.S. Bureau of Economic Analysis"
